feature,importance_split,importance_gain,importance_gain_norm,selected_in_n_folds
euc_elem_2005,6.5,6.6619145050644875,9.198472910363156e-05,2
euc_elem_1248,2.5,6.654223844408989,9.187853990884585e-05,2
cos_elem_2672,4.5,6.647481948137283,9.178545082736242e-05,2
euc_elem_1291,5.333333333333333,6.644156912962596,9.173954023220676e-05,3
cos_elem_1774,8.0,6.639555096626282,9.167600041512283e-05,1
euc_elem_2595,4.0,6.639342904090881,9.167307055571504e-05,1
cos_elem_390,6.5,6.631467938423157,9.156433655994019e-05,2
euc_elem_2756,4.0,6.62758295238018,9.151069441420822e-05,1
cos_elem_2694,8.0,6.61368003487587,9.131872916166529e-05,1
cos_elem_3113,5.0,6.609935998916626,9.126703319150483e-05,1
cos_elem_3088,5.5,6.604073032736778,9.118607998272573e-05,2
euc_elem_552,7.0,6.600910097360611,9.114240758892244e-05,1
euc_elem_1922,8.0,6.599428489804268,9.112195021595488e-05,2
euc_elem_3168,8.0,6.596360981464386,9.107959543589087e-05,1
euc_elem_3144,5.0,6.593686997890472,9.104267426938731e-05,1
euc_elem_2283,7.0,6.58632704615593,9.0941051355133e-05,1
cos_elem_1248,5.0,6.5857449769973755,9.093301440511984e-05,1
cos_elem_1010,7.0,6.578261107206345,9.082968048589114e-05,1
euc_elem_1974,6.0,6.575857102870941,9.079648707168747e-05,1
cos_elem_2211,7.0,6.570045441389084,9.07162422551795e-05,2
cos_elem_1923,6.0,6.563965946435928,9.06322993141634e-05,1
cos_elem_607,6.0,6.5592469573020935,9.056714162761717e-05,1
cos_elem_1668,3.5,6.5584215968847275,9.055574542096419e-05,2
cos_elem_393,7.0,6.556921005249023,9.053502592433893e-05,1
cos_elem_1317,7.0,6.547687008976936,9.040752704320106e-05,2
cos_elem_1334,5.0,6.546780966222286,9.039501681100288e-05,1
cos_elem_1631,4.5,6.545083522796631,9.037157927310608e-05,2
cos_elem_949,6.5,6.538252986967564,9.027726629634967e-05,2
cos_elem_890,7.0,6.526460945606232,9.0114447075332e-05,1
cos_elem_2478,7.0,6.512159019708633,8.991697249376078e-05,1
cos_elem_2741,6.0,6.506195977330208,8.983463747769355e-05,2
euc_elem_2825,5.0,6.5038328766822815,8.98020088432704e-05,1
cos_elem_1394,7.0,6.4981119732062025,8.97230171726215e-05,3
cos_elem_3191,5.5,6.497341871261597,8.971238395018928e-05,2
cos_elem_273,4.0,6.4966899156570435,8.970338203945825e-05,1
euc_elem_2733,5.0,6.4932509660720825,8.965589856519071e-05,1
euc_elem_1804,5.0,6.492565557360649,8.964643474895613e-05,2
cos_elem_318,5.0,6.486736007034779,8.956594293130918e-05,2
cos_elem_357,6.0,6.483301088213921,8.95185151120255e-05,2
euc_elem_1852,5.0,6.472612977027893,8.937093846400205e-05,1
cos_elem_322,4.333333333333333,6.47161033252875,8.935709439822023e-05,3
euc_elem_2,5.0,6.464797332882881,8.926302355322034e-05,3
euc_elem_2377,5.0,6.441429048776627,8.894036476174285e-05,1
euc_elem_861,7.0,6.427576526999474,8.874909535080927e-05,2
cos_elem_2488,4.5,6.427247509360313,8.874455242273874e-05,2
euc_elem_1141,4.0,6.410279989242554,8.851027251109983e-05,1
cos_elem_1142,4.0,6.408099845051765,8.848017005742167e-05,2
euc_elem_2996,3.0,6.402850031852722,8.840768299013921e-05,1
euc_elem_1090,5.5,6.382636561989784,8.812858445950311e-05,2
euc_elem_2531,5.0,6.3698810338974,8.79524618456119e-05,1
euc_elem_843,3.0,6.359191179275513,8.780486112500765e-05,1
euc_elem_112,7.0,6.357407137751579,8.778022787938975e-05,1
euc_elem_567,5.5,6.355455443263054,8.775327975679172e-05,2
cos_elem_2993,3.0,6.350369930267334,8.768306127306475e-05,1
euc_elem_366,8.0,6.341639041900635,8.756250908035284e-05,1
euc_elem_960,3.5,6.34009250998497,8.754115526093586e-05,2
euc_elem_987,5.5,6.337144523859024,8.750045079002284e-05,2
cos_elem_1422,3.6666666666666665,6.33190497259299,8.742810541491117e-05,3
euc_elem_1480,8.0,6.329457983374596,8.739431848471229e-05,1
cos_elem_2655,5.0,6.329111963510513,8.738954079754174e-05,1
cos_elem_1099,3.3333333333333335,6.320070604483287,8.72647017651261e-05,3
cos_elem_2879,6.0,6.315662890672684,8.720384202870551e-05,1
euc_elem_1245,5.5,6.286438979208469,8.680033135961171e-05,2
euc_elem_2738,4.0,6.27474644780159,8.66388861274371e-05,2
euc_elem_1881,4.0,6.267815947532654,8.654319288650672e-05,1
euc_elem_236,5.0,6.260436862707138,8.644130579110918e-05,1
cos_elem_1304,6.0,6.243957102298737,8.621376064688567e-05,1
euc_elem_2719,4.0,6.235912983616193,8.610269106210959e-05,3
cos_elem_481,5.5,6.2313904240727425,8.604024558729255e-05,2
euc_elem_778,7.0,6.229070898145437,8.600821861307818e-05,2
euc_elem_753,4.333333333333333,6.227109958728154,8.598114284064815e-05,3
cos_elem_1465,6.0,6.214667022228241,8.58093363513382e-05,1
euc_elem_2672,4.5,6.1829779371619225,8.537178767022689e-05,2
cos_elem_2953,4.0,6.179638028144836,8.532567170372298e-05,2
cos_elem_676,9.0,6.179486960172653,8.532358582488336e-05,1
cos_elem_3149,4.0,6.1784340143203735,8.530904722056637e-05,1
cos_elem_1925,2.5,6.173398897051811,8.523952457844876e-05,2
euc_elem_1533,6.0,6.170798063278198,8.520361343159639e-05,1
euc_elem_2845,6.75,6.156580787152052,8.500730765612285e-05,4
cos_elem_1967,6.0,6.155262038111687,8.498909896053819e-05,1
cos_elem_388,3.0,6.154460072517395,8.497802577911486e-05,1
euc_elem_186,3.5,6.1483214646577835,8.489326663358537e-05,2
euc_elem_2429,5.0,6.143537521362305,8.48272120890926e-05,2
euc_elem_844,7.0,6.141364976763725,8.479721456717695e-05,1
euc_elem_792,4.0,6.133783936500549,8.469253896162816e-05,1
euc_elem_1869,5.0,6.1332565397024155,8.468525690305931e-05,2
euc_elem_2579,6.0,6.131342858076096,8.465883364502233e-05,1
euc_elem_320,5.0,6.123546063899994,8.455117900616135e-05,1
cos_elem_3179,8.0,6.12320901453495,8.454652517962026e-05,1
euc_elem_1207,6.0,6.107232093811035,8.432592302034874e-05,1
euc_elem_2962,5.666666666666667,6.1051047419508295,8.429654949950569e-05,3
euc_elem_2237,4.5,6.0888466238975525,8.40720646935646e-05,2
euc_elem_2065,3.5,6.084346920251846,8.400993480273782e-05,2
euc_elem_20,5.0,6.080855011940002,8.396172009810967e-05,1
cos_elem_174,8.5,6.080518063157797,8.395706766037133e-05,2
euc_elem_417,2.0,6.078067973256111,8.392323791732754e-05,1
cos_elem_920,6.0,6.0618095099925995,8.369874834487828e-05,2
cos_elem_1951,3.0,6.0602500438690186,8.367721593571648e-05,1
euc_elem_23,7.0,6.059288993477821,8.366394618273152e-05,1
cos_elem_1500,6.0,6.057525008916855,8.36395898746672e-05,1
euc_elem_2802,3.0,6.054799258708954,8.360195393768732e-05,3
euc_elem_1171,5.0,6.051991969347,8.35631921446204e-05,1
cos_elem_2827,6.0,6.0488249361515045,8.351946316996478e-05,2
cos_elem_2691,7.0,6.048824042081833,8.351945082505155e-05,1
euc_elem_1170,4.0,6.0442699790000916,8.345657036350008e-05,1
euc_elem_1482,6.5,6.042121566832066,8.34269060513675e-05,2
cos_elem_141,5.0,6.04211699962616,8.342684298943573e-05,1
euc_elem_744,2.3333333333333335,6.035311142603557,8.333287076657603e-05,3
euc_elem_1563,8.0,6.031655475497246,8.328239495392316e-05,2
euc_elem_871,5.0,6.027412429451942,8.322380887618908e-05,2
cos_elem_2300,5.0,6.024744868278503,8.318697638731226e-05,1
euc_elem_802,5.0,6.02117595076561,8.313769837415745e-05,1
euc_elem_607,4.0,6.015829920768738,8.306388278846233e-05,1
cos_elem_1189,9.0,6.013334929943085,8.302943307358843e-05,1
euc_elem_535,5.0,6.013141930103302,8.302676821831809e-05,1
euc_elem_1618,4.0,6.001073310772578,8.286013013268256e-05,3
euc_elem_3194,6.0,5.992786929011345,8.274571548791687e-05,1
euc_elem_332,7.0,5.988955572247505,8.269281383123046e-05,2
cos_elem_3094,5.0,5.980570018291473,8.25770298612556e-05,1
cos_elem_3011,4.0,5.974989056587219,8.24999704438594e-05,1
cos_elem_2337,5.0,5.973533615469933,8.247987436535252e-05,2
cos_elem_2547,5.0,5.969778954982758,8.242803169647313e-05,1
euc_elem_3183,5.0,5.953279003500938,8.220020776295906e-05,1
euc_elem_2354,5.0,5.946682035923004,8.210911979191103e-05,1
cos_elem_2105,3.0,5.9433300495147705,8.206283706620418e-05,1
euc_elem_766,6.5,5.942192047834396,8.204712404914142e-05,2
euc_elem_711,4.5,5.9410450309515,8.203128655420354e-05,2
cos_elem_2886,5.5,5.939074978232384,8.20040849493871e-05,2
cos_elem_1283,5.0,5.9306381940841675,8.188759361588386e-05,1
euc_elem_3146,4.0,5.92137998342514,8.175976039334588e-05,1
euc_elem_2122,5.5,5.914910510182381,8.167043280692518e-05,2
euc_elem_1846,6.0,5.910634934902191,8.16113975800979e-05,3
euc_elem_1531,4.0,5.908916890621185,8.158767559482531e-05,1
euc_elem_440,6.0,5.905578017234802,8.15415739278459e-05,1
euc_elem_2488,8.0,5.904741019010544,8.15300170315723e-05,1
cos_elem_25,8.0,5.902236968278885,8.149544222157763e-05,1
cos_elem_1622,5.5,5.893892057240009,8.138021943078357e-05,2
cos_elem_28,6.0,5.889011889696121,8.131283626500388e-05,1
euc_elem_2029,7.0,5.881727993488312,8.121226349136877e-05,1
cos_elem_2559,3.0,5.881379961967468,8.120745802814346e-05,1
cos_elem_2692,5.0,5.880107946693897,8.118989461146104e-05,2
euc_elem_1021,4.5,5.874786972999573,8.111642499195932e-05,2
euc_elem_898,3.0,5.872822105884552,8.108929498763963e-05,1
cos_elem_2344,4.0,5.869192957878113,8.103918533882989e-05,1
cos_elem_445,5.5,5.867887914180756,8.102116588047771e-05,2
cos_elem_576,5.5,5.851444482803345,8.079412235122866e-05,2
cos_elem_2312,5.0,5.846862882375717,8.073086166634955e-05,1
cos_elem_2733,7.0,5.844994097948074,8.070505832870553e-05,1
euc_elem_2891,5.0,5.840276062488556,8.063991381006676e-05,1
euc_elem_1376,5.0,5.835558891296387,8.05747812248441e-05,1
euc_elem_341,6.0,5.831864044070244,8.052376443066013e-05,2
euc_elem_1528,7.5,5.830677956342697,8.050738746301388e-05,2
cos_elem_405,4.0,5.82338011264801,8.04066221087323e-05,1
cos_elem_438,5.0,5.814271986484528,8.028086118562938e-05,2
euc_elem_2365,3.0,5.810544073581696,8.022938783540427e-05,1
euc_elem_2106,4.0,5.802583009004593,8.011946502448489e-05,2
cos_elem_1543,6.0,5.798198074102402,8.00589198090204e-05,1
cos_elem_1305,6.0,5.79744690656662,8.004854802441737e-05,1
euc_elem_2726,4.0,5.796775043010712,8.00392712336183e-05,1
cos_elem_3062,4.0,5.790392845869064,7.99511487164779e-05,1
cos_elem_761,2.5,5.788142532110214,7.992007739285934e-05,2
euc_elem_785,4.0,5.776083946228027,7.975357784458346e-05,1
cos_elem_330,6.0,5.765112981200218,7.960209567750952e-05,2
cos_elem_2545,2.0,5.763110160827637,7.9574441631623e-05,1
cos_elem_528,6.0,5.761968016624451,7.955867141646225e-05,1
cos_elem_366,5.666666666666667,5.755675365527471,7.94717853109652e-05,3
euc_elem_2255,6.0,5.7421829998493195,7.928548877399698e-05,1
euc_elem_1952,5.0,5.740696907043457,7.926496947071469e-05,1
euc_elem_525,6.0,5.7404660284519196,7.926178160262027e-05,1
cos_elem_666,5.5,5.731562554836273,7.913884643015687e-05,2
cos_elem_2154,6.0,5.730629920959473,7.912596903966422e-05,1
cos_elem_2941,5.0,5.715603977441788,7.891849754735522e-05,1
euc_elem_728,4.0,5.714814007282257,7.890758999351778e-05,1
euc_elem_849,4.333333333333333,5.712459305922191,7.887507733269619e-05,3
cos_elem_1180,4.0,5.712132960557938,7.887057130219966e-05,1
euc_elem_3068,5.0,5.706182956695557,7.878841631611711e-05,1
cos_elem_3140,5.0,5.703339874744415,7.874916031502368e-05,1
euc_elem_344,3.0,5.699450135231018,7.869545253550301e-05,1
cos_elem_103,5.0,5.698342025279999,7.868015225003942e-05,1
cos_elem_2235,7.0,5.696754522621632,7.865823272497344e-05,2
euc_elem_1635,5.0,5.690969944000244,7.857836185646223e-05,1
cos_elem_42,4.0,5.680700063705444,7.843655995310159e-05,1
cos_elem_2359,4.0,5.653780043125153,7.806486037655196e-05,1
cos_elem_912,3.0,5.652746915817261,7.80505954178117e-05,1
cos_elem_1594,5.0,5.648911893367767,7.799764314698102e-05,2
cos_elem_1466,5.666666666666667,5.645119617382686,7.794528110016868e-05,3
euc_elem_678,4.0,5.6415640115737915,7.789618688905537e-05,1
euc_elem_867,7.0,5.6405899822711945,7.788273792907994e-05,1
euc_elem_1984,6.0,5.638916984200478,7.785963792168584e-05,1
euc_elem_247,4.5,5.635582536458969,7.781359736202696e-05,2
cos_elem_166,5.333333333333333,5.630156959096591,7.773868342196817e-05,3
cos_elem_469,6.0,5.627744570374489,7.770537423991148e-05,2
euc_elem_1167,7.0,5.62393593788147,7.76527863497698e-05,1
euc_elem_453,5.5,5.621008068323135,7.761235963940458e-05,2
cos_elem_575,5.0,5.619404062628746,7.759021224781513e-05,1
cos_elem_2319,4.0,5.611209988594055,7.747707214675812e-05,2
euc_elem_1605,9.0,5.602279096841812,7.73537583969555e-05,1
cos_elem_34,3.0,5.598150134086609,7.729674753015023e-05,1
cos_elem_440,8.0,5.596091493964195,7.726832275018073e-05,2
cos_elem_788,6.0,5.594720050692558,7.724938647627228e-05,2
cos_elem_2829,3.6666666666666665,5.594217608372371,7.724244897794841e-05,3
cos_elem_1763,5.0,5.593016937375069,7.722587065105072e-05,1
cos_elem_1072,2.0,5.577890038490295,7.701700521228893e-05,1
euc_elem_1861,4.0,5.577276021242142,7.700852713737615e-05,1
cos_elem_2563,9.0,5.570502012968063,7.691499466775904e-05,1
euc_elem_3030,3.5,5.565951555967331,7.685216399735762e-05,2
cos_elem_84,5.0,5.564191967248917,7.68278683851167e-05,1
euc_elem_970,4.0,5.55771400531133,7.673842359060313e-05,3
euc_elem_2014,5.0,5.553513199090958,7.668042074143655e-05,1
euc_elem_2657,5.0,5.550302028656006,7.663608233956423e-05,1
cos_elem_1733,6.0,5.549236908555031,7.66213756386787e-05,1
euc_elem_571,5.0,5.5464350283145905,7.658268853233685e-05,1
euc_elem_375,4.0,5.536799497902393,7.644964544779081e-05,2
cos_elem_2859,6.0,5.533481121063232,7.640382678794732e-05,1
cos_elem_1866,5.0,5.522864572703838,7.625723824735405e-05,2
euc_elem_1383,4.0,5.513515055179596,7.612814430055194e-05,1
cos_elem_1915,4.0,5.505433022975922,7.601655122287184e-05,1
euc_elem_2118,6.0,5.501735955476761,7.596550377215334e-05,1
euc_elem_2110,3.0,5.495165973901749,7.587478841173646e-05,2
cos_elem_384,4.5,5.4778415858745575,7.563558102797975e-05,2
euc_elem_2896,6.0,5.466287851333618,7.547605224071063e-05,1
cos_elem_1482,7.0,5.459547013044357,7.538297776737452e-05,1
euc_elem_2004,4.666666666666667,5.455020368099213,7.532047588316227e-05,3
euc_elem_1884,5.0,5.451891623437405,7.527727557941594e-05,2
euc_elem_2404,4.5,5.450433477759361,7.525714215754652e-05,2
cos_elem_1000,7.0,5.440659999847412,7.512219435576258e-05,1
euc_elem_3023,5.666666666666667,5.438060303529103,7.508629891438315e-05,3
cos_elem_2594,3.5,5.432744450867176,7.501290000380115e-05,2
cos_elem_2503,3.0,5.429972887039185,7.497463149289224e-05,1
euc_elem_1721,5.0,5.422012984752655,7.486472473036007e-05,1
euc_elem_42,4.0,5.418132960796356,7.481115109889655e-05,1
euc_elem_1318,3.0,5.414703994989395,7.476380547616015e-05,2
euc_elem_1095,9.0,5.405811004340649,7.464101504780443e-05,2
cos_elem_3131,7.0,5.3967183493077755,7.451546774313761e-05,2
euc_elem_2720,5.0,5.384489446878433,7.434661654032758e-05,2
cos_elem_1675,5.0,5.38413405418396,7.434170943731662e-05,1
euc_elem_1606,4.5,5.383925959467888,7.433883615876115e-05,2
cos_elem_1451,8.0,5.374115578830242,7.420337882068343e-05,1
euc_elem_2650,6.0,5.36839497089386,7.412439123071419e-05,1
euc_elem_2120,4.5,5.368301555514336,7.412310139302967e-05,2
euc_elem_1362,5.0,5.366411060094833,7.409699827974258e-05,1
cos_elem_1635,3.0,5.364959955215454,7.407696207406489e-05,1
cos_elem_2255,4.5,5.361228451132774,7.402543913843828e-05,2
cos_elem_1628,4.0,5.357915043830872,7.397968909573752e-05,2
euc_elem_297,6.0,5.3437659740448,7.378432508283241e-05,1
euc_elem_157,7.0,5.33909997344017,7.371989903814392e-05,1
cos_elem_2048,5.0,5.334468051791191,7.365594354039824e-05,1
cos_elem_1772,5.0,5.329590052366257,7.358859031103314e-05,1
cos_elem_1957,5.0,5.317543923854828,7.342226276854832e-05,1
cos_elem_2238,6.0,5.313321113586426,7.336395609735047e-05,1
cos_elem_2472,6.5,5.312056556344032,7.334649565781928e-05,2
euc_elem_502,4.0,5.305747032165527,7.325937657637635e-05,1
cos_elem_282,4.0,5.302873015403748,7.321969344128498e-05,1
euc_elem_2638,5.0,5.301359921693802,7.319880132162299e-05,1
cos_elem_817,5.0,5.300680905580521,7.318942577151804e-05,1
euc_elem_2890,4.0,5.295723855495453,7.31209810460744e-05,1
cos_elem_1442,6.0,5.292877063155174,7.308167381359104e-05,1
cos_elem_1947,5.0,5.291352033615112,7.306061688933736e-05,1
cos_elem_542,5.0,5.2910259664058685,7.305611469948052e-05,1
cos_elem_1280,7.0,5.289569020271301,7.30359978403697e-05,1
cos_elem_803,5.0,5.287040114402771,7.300107984178707e-05,1
euc_elem_1848,3.5,5.284794025123119,7.297006684788355e-05,2
cos_elem_1907,5.0,5.283584028482437,7.295335975668255e-05,1
cos_elem_830,6.0,5.274065911769867,7.282193786786711e-05,1
euc_elem_2618,5.5,5.272000081837177,7.279341381422035e-05,2
cos_elem_1697,3.0,5.271570086479187,7.27874766310742e-05,1
cos_elem_1008,5.0,5.267374008893967,7.272953907278207e-05,1
euc_elem_2249,7.0,5.264156013727188,7.268510643807205e-05,1
euc_elem_1612,6.0,5.24895853549242,7.247526647128461e-05,2
euc_elem_684,7.0,5.246112823486328,7.243597415557142e-05,1
cos_elem_2971,5.5,5.236779425293207,7.23071027772675e-05,2
euc_elem_309,10.0,5.235937997698784,7.229548472223624e-05,1
euc_elem_2148,5.666666666666667,5.23003330330054,7.221395534892331e-05,3
cos_elem_2398,4.0,5.221071094274521,7.20902091842432e-05,1
cos_elem_679,6.0,5.219676062464714,7.207094721037392e-05,1
euc_elem_2114,5.0,5.216944068670273,7.203322506474995e-05,1
cos_elem_693,6.5,5.21269254386425,7.197452191608869e-05,2
cos_elem_2811,3.0,5.203692972660065,7.185025987120107e-05,1
euc_elem_2452,5.0,5.203434109687805,7.18466856073224e-05,1
euc_elem_2646,4.0,5.202713459730148,7.18367351957578e-05,2
euc_elem_2422,3.0,5.1911070346832275,7.1676478881602e-05,1
cos_elem_1119,4.0,5.183232069015503,7.156774488582716e-05,1
cos_elem_823,4.5,5.168992027640343,7.137112477800037e-05,2
cos_elem_1430,8.0,5.16609600186348,7.133113775229487e-05,1
euc_elem_1452,6.0,5.160149980336428,7.124903775251336e-05,4
cos_elem_1032,6.0,5.159692049026489,7.124271484226575e-05,1
cos_elem_2023,5.0,5.151699095964432,7.113235172944098e-05,1
cos_elem_2881,3.0,5.145554006099701,7.104750308329053e-05,1
euc_elem_2690,4.0,5.144451916217804,7.103228592024273e-05,1
cos_elem_1090,3.0,5.130388081073761,7.083809878906603e-05,1
cos_elem_1777,8.0,5.126654736697674,7.0786550443493e-05,1
euc_elem_906,7.0,5.12649405002594,7.078433175396183e-05,1
euc_elem_224,3.0,5.107262969017029,7.051879760823992e-05,1
cos_elem_3045,6.0,5.104807928204536,7.048489950523908e-05,1
euc_elem_2875,6.0,5.102257013320923,7.044967761604233e-05,1
euc_elem_597,3.0,5.079933077096939,7.01414387119662e-05,2
cos_elem_1225,4.0,5.070411130785942,7.000996394577242e-05,2
euc_elem_2379,5.0,5.059735864400864,6.986256465300245e-05,1
cos_elem_2384,4.0,5.0392268896102905,6.957938592279359e-05,1
euc_elem_452,4.0,5.037305057048798,6.955285012029762e-05,1
cos_elem_1758,5.0,5.034140959382057,6.950916167810712e-05,1
cos_elem_1714,3.0,5.0324331521987915,6.948558104209107e-05,1
euc_elem_2538,5.666666666666667,5.0255100429058075,6.938998985244343e-05,3
euc_elem_1530,5.0,5.02192497253418,6.934048880785618e-05,1
cos_elem_129,4.0,5.019112050533295,6.930164924183589e-05,1
euc_elem_1112,5.0,5.018951952457428,6.929943867937259e-05,1
euc_elem_2445,3.0,5.006070017814636,6.912157070049849e-05,1
cos_elem_2308,4.0,4.997930109500885,6.900917849543496e-05,1
euc_elem_1234,6.0,4.9948530197143555,6.89666914190508e-05,2
cos_elem_313,4.0,4.994848996400833,6.896663586694124e-05,2
cos_elem_2429,4.0,4.976997122168541,6.872014519012437e-05,2
cos_elem_2762,3.0,4.9733970165252686,6.867043654524622e-05,1
euc_elem_1825,7.0,4.966819018125534,6.857961049210733e-05,1
euc_elem_1573,5.0,4.962655931711197,6.852212846111358e-05,1
cos_elem_2749,5.0,4.953429967164993,6.839474047844627e-05,1
cos_elem_2801,2.0,4.948710083961487,6.832957044698681e-05,1
euc_elem_504,6.0,4.9394190311431885,6.820128375463598e-05,1
euc_elem_1589,4.5,4.936103954911232,6.815551066809718e-05,2
cos_elem_1116,5.0,4.935834974050522,6.81517967009504e-05,1
euc_elem_545,4.0,4.9298245459795,6.806880740448172e-05,2
euc_elem_1471,5.0,4.92067089676857,6.794241791954658e-05,1
cos_elem_145,7.0,4.918330043554306,6.791009646771441e-05,1
cos_elem_727,4.0,4.911719024181366,6.781881447578004e-05,1
cos_elem_2271,3.0,4.90582001209259,6.773736356124901e-05,1
euc_elem_765,4.0,4.90509295463562,6.772732467780622e-05,1
cos_elem_2910,3.0,4.90327000617981,6.770215422271404e-05,1
cos_elem_335,6.0,4.900568962097168,6.766485941683656e-05,1
cos_elem_225,4.0,4.8963499665260315,6.760660541726851e-05,1
cos_elem_1229,5.0,4.893439024686813,6.756641243726053e-05,1
euc_elem_1448,5.0,4.89274001121521,6.755676077259622e-05,1
cos_elem_246,4.5,4.890199989080429,6.752168928559238e-05,2
euc_elem_242,3.5,4.886774033308029,6.747438522406387e-05,2
cos_elem_1311,2.5,4.882569491863251,6.741633080059313e-05,2
cos_elem_3166,4.666666666666667,4.878998617331187,6.736702576579491e-05,3
euc_elem_1071,4.0,4.868084013462067,6.721632180833474e-05,1
euc_elem_1262,4.0,4.864341974258423,6.716465340848052e-05,1
cos_elem_504,6.0,4.852921009063721,6.70069578408268e-05,1
cos_elem_1234,5.0,4.850182086229324,6.696914002212526e-05,1
euc_elem_890,4.0,4.843553990125656,6.68776222423481e-05,1
cos_elem_2732,4.0,4.8424191027879715,6.686195222673312e-05,1
cos_elem_1186,7.0,4.842382043600082,6.686144053007952e-05,1
cos_elem_950,5.0,4.8224270939826965,6.658591153110536e-05,1
cos_elem_2348,6.0,4.820445001125336,6.655854368145734e-05,1
cos_elem_2780,3.0,4.806280016899109,6.636295992909663e-05,1
cos_elem_739,5.0,4.804241523146629,6.633481332117204e-05,2
cos_elem_1492,3.0,4.797590017318726,6.624297231041666e-05,1
euc_elem_2046,2.0,4.794091075658798,6.619466049247107e-05,1
euc_elem_991,6.5,4.788211539387703,6.61134784913e-05,2
euc_elem_2295,7.0,4.787362992763519,6.610176213989711e-05,1
euc_elem_2881,4.0,4.779442012310028,6.599239279258778e-05,1
cos_elem_2996,3.0,4.761709928512573,6.574755612839585e-05,1
euc_elem_2141,5.0,4.757343024015427,6.568725986868161e-05,1
cos_elem_2013,4.0,4.757056087255478,6.568329797452735e-05,1
euc_elem_158,5.0,4.754787057638168,6.565196823072507e-05,1
cos_elem_699,4.0,4.752095937728882,6.56148104533845e-05,1
cos_elem_2212,3.0,4.748566091060638,6.556607191293808e-05,1
cos_elem_2818,5.0,4.742075979709625,6.54764593647702e-05,3
cos_elem_2462,4.0,4.741805046796799,6.547271844456286e-05,1
euc_elem_1179,4.0,4.733423054218292,6.535698364849239e-05,1
euc_elem_2990,7.0,4.725989013910294,6.525433775242799e-05,1
cos_elem_2320,7.0,4.719813011586666,6.516906228090244e-05,1
euc_elem_1066,4.0,4.717755913734436,6.514065879590826e-05,1
euc_elem_631,7.0,4.71443697810173,6.5094832420494e-05,1
euc_elem_3161,6.0,4.707285910844803,6.499609368946852e-05,1
euc_elem_3125,5.0,4.702316723763943,6.492748138182772e-05,1
cos_elem_2330,3.0,4.69676411151886,6.485081340105535e-05,1
euc_elem_1687,7.0,4.690588116645813,6.476553803240408e-05,1
euc_elem_1673,6.0,4.6904120445251465,6.476310690749097e-05,1
euc_elem_337,4.0,4.686387896537781,6.470754327601397e-05,1
euc_elem_1787,6.0,4.667177975177765,6.444230129323863e-05,1
cos_elem_670,3.0,4.6542500257492065,6.426379796283001e-05,1
euc_elem_200,6.0,4.649244010448456,6.419467714763822e-05,1
euc_elem_509,3.6666666666666665,4.649012962977092,6.419148694772686e-05,3
cos_elem_847,3.5,4.645720981061459,6.41460327371552e-05,2
euc_elem_1128,8.0,4.641013979911804,6.40810405753206e-05,1
euc_elem_1189,6.0,4.633258983492851,6.397396306115336e-05,1
cos_elem_399,3.5,4.620737016201019,6.380106535009626e-05,2
cos_elem_2406,4.0,4.603985965251923,6.356977434770011e-05,1
euc_elem_2077,4.0,4.588253080844879,6.335254173249611e-05,1
cos_elem_312,5.0,4.580848500132561,6.325030260132282e-05,2
cos_elem_2727,3.5,4.571319997310638,6.31187373057653e-05,2
euc_elem_226,5.0,4.571285963058472,6.311826737606815e-05,1
euc_elem_2554,6.0,4.565950006246567,6.304459087639548e-05,1
euc_elem_1445,5.0,4.556732051074505,6.29173134835759e-05,1
euc_elem_393,6.0,4.553840070962906,6.287738231860278e-05,1
cos_elem_2230,2.0,4.551885008811951,6.285038769683157e-05,2
euc_elem_710,4.0,4.548564448952675,6.280453889482493e-05,2
cos_elem_3129,5.0,4.535485088825226,6.262394495335996e-05,1
euc_elem_1393,5.0,4.5326429307460785,6.258470170867686e-05,1
euc_elem_435,3.0,4.527064919471741,6.250768302949435e-05,1
euc_elem_3197,4.0,4.516030997037888,6.23553315747801e-05,2
cos_elem_1357,7.0,4.5109201073646545,6.228476270126582e-05,1
cos_elem_840,6.0,4.502906434237957,6.217411349507683e-05,2
cos_elem_2638,4.0,4.500527068972588,6.214126028610707e-05,2
euc_elem_1418,4.0,4.500111997127533,6.213552916013766e-05,1
cos_elem_2192,4.0,4.483027994632721,6.189964091205276e-05,1
cos_elem_419,4.0,4.475394994020462,6.179424786129644e-05,1
euc_elem_2937,4.666666666666667,4.469479988018672,6.17125761099842e-05,3
cos_elem_1872,4.5,4.456796512007713,6.153744835893404e-05,2
cos_elem_2118,4.0,4.454638957977295,6.150765782006363e-05,1
euc_elem_1089,2.0,4.452549934387207,6.147881351879269e-05,1
cos_elem_1993,4.0,4.4512560069561005,6.146094754886173e-05,1
cos_elem_649,3.0,4.450222015380859,6.144667065670532e-05,1
cos_elem_1808,4.0,4.441150009632111,6.13214084680971e-05,1
euc_elem_2091,4.0,4.440182387828827,6.130804797999985e-05,3
euc_elem_2126,4.5,4.439401000738144,6.129725893732947e-05,2
euc_elem_1106,4.5,4.435563549399376,6.124427312948451e-05,2
cos_elem_1950,4.0,4.4316670298576355,6.119047173437181e-05,1
cos_elem_2624,5.0,4.411360025405884,6.091008172006277e-05,1
euc_elem_2134,5.0,4.404145926237106,6.0810472672654213e-05,1
